,File Name,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,State/Crop/District,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
184,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0005,RAJSAMAND,01/01/2017,5703,-0.1022,0.8079,0.39284159999999996,0.0797682,0.006363000000000001,0.4335,0.5736,0.3789,0.2016,0.3395,2017,RAJSAMAND,Rabi       ,32458,105559,3.252172037710272
185,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0005,RAJSAMAND,01/02/2017,5703,-0.1809,0.8086,0.3672745,0.0898239,0.0080683,0.4039,0.547,0.3477,0.1691,0.30835,2017,RAJSAMAND,Rabi       ,32458,105559,3.252172037710272
186,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0005,RAJSAMAND,01/01/2018,5702,-0.1818,0.7776,0.3851665,0.0774765,0.0060026,0.422575,0.5551,0.3728,0.2026,0.3342,2018,RAJSAMAND,Rabi       ,34327,112397,3.274303026771929
187,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0005,RAJSAMAND,01/02/2018,5703,-0.1442,0.7841,0.34743609999999997,0.0803838,0.0064616,0.3764,0.4969,0.3304,0.1758,0.29585,2018,RAJSAMAND,Rabi       ,34327,112397,3.274303026771929
188,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0005,RAJSAMAND,01/01/2019,5703,-0.1675,0.6184,0.3333491,0.0517889,0.0026820999999999998,0.3625,0.4581,0.3245,0.2087,0.2987,2019,RAJSAMAND,Rabi       ,22479,66677,2.9661906668446107
189,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0005,RAJSAMAND,01/02/2019,5703,0.1025,0.6973,0.32428629999999997,0.0627955,0.0039433,0.35075,0.4516,0.3102,0.1827,0.2835,2019,RAJSAMAND,Rabi       ,22479,66677,2.9661906668446107
190,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0006,SAWAI MADHOPUR,01/01/2001,5783,-0.0483,0.7742,0.37857929999999995,0.12103130000000001,0.0146486,0.4686,0.7471,0.3522,0.1127,0.2826,2001,SAWAI MADHOPUR,Rabi       ,66197,111612,1.6860582805867337
191,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0006,SAWAI MADHOPUR,01/02/2001,5783,0.1245,0.7972,0.34838979999999997,0.1162948,0.0135245,0.42,0.6595,0.3182,0.1245,0.2588,2001,SAWAI MADHOPUR,Rabi       ,66197,111612,1.6860582805867337
192,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0006,SAWAI MADHOPUR,01/01/2002,5783,-0.1997,0.7948,0.41850129999999996,0.13631410000000002,0.0185815,0.52035,0.7948,0.4001,0.1242,0.3042,2002,SAWAI MADHOPUR,Rabi       ,62102,116887,1.8821777076422657
193,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0006,SAWAI MADHOPUR,01/02/2002,5783,0.0666,0.83,0.403027,0.1366081,0.0186618,0.5055,0.818,0.3803,0.0666,0.29015,2002,SAWAI MADHOPUR,Rabi       ,62102,116887,1.8821777076422657
194,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0006,SAWAI MADHOPUR,01/01/2003,5783,0.0303,0.7824,0.30879140000000005,0.1186836,0.0140858,0.3649,0.5824,0.2766,0.0303,0.2199,2003,SAWAI MADHOPUR,Rabi       ,54227,82843,1.5277075995352867
195,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0006,SAWAI MADHOPUR,01/02/2003,5783,0.087,0.7939,0.28946,0.11682809999999999,0.013648799999999999,0.3403,0.5455,0.2559,0.087,0.20345,2003,SAWAI MADHOPUR,Rabi       ,54227,82843,1.5277075995352867
196,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0006,SAWAI MADHOPUR,01/01/2004,5783,0.1109,0.7914,0.4343451,0.1342394,0.0180202,0.53495,0.7914,0.424,0.1109,0.32565,2004,SAWAI MADHOPUR,Rabi       ,60948,130252,2.1371004790969352
197,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0006,SAWAI MADHOPUR,01/02/2004,5783,0.1254,0.8105,0.40080809999999994,0.13021989999999997,0.0169572,0.49325,0.7879,0.3868,0.1254,0.295,2004,SAWAI MADHOPUR,Rabi       ,60948,130252,2.1371004790969352
198,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0006,SAWAI MADHOPUR,01/01/2005,5783,-0.0111,0.7749,0.4803576,0.1482941,0.021991099999999996,0.60035,0.7749,0.4901,-0.0111,0.355,2005,SAWAI MADHOPUR,Rabi       ,44021,78218,1.7768337838758774
