,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile
162,DAUSA,2011,0.6,0.0,0.0,0.0,0.0,0.0,902.1,781,4495,0.2287,0.8437,0.5754374,0.1365134,0.0186359,0.6890000000000001,0.8437,0.5809,0.2287,0.47235,Rabi       ,94455,335173,3.548493992,4495,0.2377,0.8034,0.5431564,0.11231669999999999,0.012615000000000001,0.63025,0.8034,0.5487,0.2377,0.4593,4495,0.1452,0.6714,0.3946945,0.11806969999999999,0.0139405,0.48945,0.6714,0.3933,0.1452,0.3047,4495,0.1242,0.6817,0.353005,0.09295880000000001,0.0086413,0.4229,0.6329,0.3547,0.1242,0.28245
163,DAUSA,2012,0.5,40.5,0.0,0.0,0.0,0.0,818.5,783,4495,0.2255,0.7716,0.4685376,0.12120689999999999,0.0146911,0.55985,0.7716,0.4568,0.2255,0.3674,Rabi       ,87883,331343,3.770274114,4495,0.2512,0.7899,0.49835280000000004,0.1143125,0.0130674,0.57895,0.7899,0.4919,0.2512,0.40855,4495,0.1269,0.552,0.3045752,0.0917875,0.008425,0.37115,0.552,0.2946,0.1269,0.2302,4495,0.147,0.6268,0.3322634,0.094169,0.0088678,0.39115,0.5873,0.3226,0.147,0.2601
164,DAUSA,2013,8.7,7.0,4.2,27.6,0.0,0.0,824.8,785,4495,0.2072,0.8318,0.5222635999999999,0.1346894,0.0181412,0.6296,0.8318,0.5154,0.2072,0.41175,Rabi       ,91312,338857,3.710979937,4495,0.2433,0.7877,0.5026476,0.1121764,0.0125836,0.5889,0.7877,0.4998,0.2433,0.4119,4495,0.1357,0.6484,0.3642269,0.10997249999999999,0.012094,0.44945,0.6484,0.3584,0.1357,0.27395,4495,0.1349,0.5917,0.3269643,0.0904142,0.0081747,0.39425,0.5917,0.3191,0.1349,0.25245
165,DAUSA,2014,19.0,0.0,78.8,0.0,0.0,0.0,674.1,787,4495,0.2454,0.8169,0.576817,0.1243796,0.015470300000000001,0.6779999999999999,0.8169,0.5938,0.2454,0.48985,Rabi       ,95716,355461,3.713705128,4495,0.2527,0.8240000000000001,0.571383,0.1193337,0.0142405,0.66535,0.8240000000000001,0.5807,0.2527,0.4841,4495,0.1441,0.6498,0.39399120000000004,0.107776,0.011615700000000001,0.4798,0.6498,0.4062,0.1441,0.3177,4495,0.145,0.7155,0.37273190000000006,0.10363119999999999,0.0107394,0.44665,0.6686,0.3761,0.145,0.2961
166,DAUSA,2015,0.0,0.0,4.8,14.5,2.0,0.0,344.7,789,4495,0.19899999999999998,0.818,0.5338801,0.13984549999999998,0.0195568,0.65255,0.818,0.5405,0.19899999999999998,0.4194,Rabi       ,103644,373078,3.5996102039999998,4495,-0.0925,0.8263,0.5382908000000001,0.13837929999999998,0.0191488,0.6561,0.8263,0.5401,0.2089,0.42215,4495,0.1292,0.6214,0.35350490000000007,0.11154660000000001,0.0124426,0.4457,0.6214,0.3536,0.1292,0.2606,4495,-0.0374,0.6403,0.3571841,0.1186708,0.0140828,0.45275,0.6403,0.3507,-0.0374,0.2558
167,DAUSA,2016,14.6,10.0,0.0,17.0,0.0,0.0,838.4000000000001,791,4495,0.1877,0.8263,0.5022364,0.1660357,0.027567900000000003,0.6455,0.8263,0.4987,0.1877,0.353,Rabi       ,99613,379886,3.8136187039999996,4495,0.2024,0.8115,0.49481769999999997,0.15606370000000003,0.024355900000000003,0.6302,0.8115,0.4874,0.2024,0.35465,4495,0.1102,0.5802,0.31279559999999995,0.11931760000000001,0.014236700000000001,0.41100000000000003,0.5802,0.306,0.1102,0.2046,4495,0.1232,0.6618,0.3195685,0.1181443,0.013958100000000001,0.41425,0.6618,0.3061,0.1232,0.2132
168,DAUSA,2017,0.0,0.0,0.0,0.0,0.0,3.8,331.6,793,4495,0.1786,0.8340000000000001,0.5096549,0.1346545,0.0181318,0.62375,0.8340000000000001,0.5078,0.1786,0.3949,Rabi       ,102485,418634,4.084831927,4495,-0.0021,0.8518,0.5385321,0.1330295,0.0176969,0.64655,0.8518,0.5388,0.1126,0.4257,4495,0.0807,0.5995,0.33194359999999995,0.1019023,0.0103841,0.4162,0.5995,0.32899999999999996,0.0807,0.24405,4495,-0.0008,0.6911,0.35412129999999997,0.10644,0.011329500000000001,0.43675,0.6911,0.3505,0.0465,0.26355
169,DAUSA,2018,5.187746412608799,6.419325648866931,4.335980553595231,9.792826785854308,6.762794636556105,3.611795655924096,663.8782984395831,795,4495,0.1756,0.8192,0.45418270000000005,0.1594399,0.0254211,0.5952,0.8192,0.433,0.1756,0.3075,Rabi       ,90546,390089,4.308185894,4495,0.193,0.8618,0.46462659999999995,0.159956,0.0255859,0.60055,0.8618,0.4375,0.193,0.3219,4495,0.1166,0.6287,0.30013979999999996,0.1198374,0.014361,0.39895,0.6287,0.2793,0.1166,0.19125,4495,0.12300000000000001,0.6523,0.30519650000000004,0.11879680000000001,0.0141127,0.3969,0.6523,0.2817,0.12300000000000001,0.1998
170,DAUSA,2019,5.187746412608799,6.41932564886693,4.335980553595231,9.792826785854306,6.762794636556105,3.611795655924096,663.8782984395831,797,4495,0.1989,0.826,0.5026803,0.1524282,0.023234400000000002,0.6343,0.826,0.5093,0.1989,0.3618,Rabi       ,85773,371052,4.3259767060000005,4495,0.222,0.8526,0.49884229999999996,0.1469085,0.0215821,0.61605,0.8526,0.4849,0.222,0.3678,4495,0.1286,0.6793,0.3533693,0.12680419999999998,0.0160793,0.46055,0.6793,0.3509,0.1286,0.2345,4495,0.1263,0.7187,0.3278683,0.1186056,0.0140673,0.4173,0.7051,0.3088,0.1263,0.2213
171,DUNGARPUR,2001,0.269,0.0,1.022,20.616,0.194,0.0,724.9889999999999,799,4643,0.1142,0.5421,0.2376335,0.0444976,0.00198,0.2548,0.3215,0.2271,0.1491,0.2103,Rabi       ,10107,26750,2.646680518,4643,0.1536,0.5104,0.253346,0.0429348,0.0018434,0.27285,0.3446,0.2444,0.1536,0.2249,4643,0.0502,0.3714,0.1488789,0.028899599999999998,0.0008352,0.1579,0.1963,0.1433,0.0943,0.1322,4643,0.0727,0.3295,0.1551681,0.026360200000000004,0.0006949,0.1663,0.2078,0.1513,0.0978,0.13855
172,DUNGARPUR,2002,0.0,1.098,1.308,0.0,2.678,2.744,473.647,801,4643,-0.0357,0.5876,0.2648463,0.06199880000000001,0.0038439,0.28975,0.389,0.2469,0.125,0.2234,Rabi       ,23541,71315,3.0293955230000003,4643,-0.045,0.6364,0.2810824,0.0619947,0.0038433,0.30795,0.4112,0.2651,0.1444,0.2391,4643,-0.0069,0.3932,0.1696872,0.0417955,0.0017469,0.183,0.2436,0.1583,0.0869,0.1425,4643,-0.0098,0.4243,0.1703076,0.038308499999999995,0.0014675,0.1853,0.2454,0.1615,0.0863,0.1451
173,DUNGARPUR,2003,2.402495412844037,0.4324495412844036,1.355522935779816,11.34411009174312,11.09060550458715,1.726963302752294,908.6258899082572,803,4643,0.1281,0.5611,0.2281114,0.053831899999999995,0.0028979,0.245,0.3203,0.2136,0.1281,0.1948,Rabi       ,9536,17633,1.849098154,4643,0.1545,0.5364,0.2504097,0.0487083,0.0023725,0.2714,0.3519,0.2384,0.1545,0.2175,4643,0.0462,0.3686,0.1359683,0.031839799999999994,0.0010138,0.1448,0.1856,0.1287,0.0766,0.11745,4643,0.0601,0.3235,0.147946,0.0285813,0.0008169000000000001,0.16025,0.2068,0.1422,0.0843,0.1291
174,DUNGARPUR,2004,0.0,0.0,0.0,0.0,0.0,0.0,816.0999999999999,805,4641,-0.1723,0.6417,0.30594740000000004,0.07529069999999999,0.0056687,0.3392,0.4599,0.2898,0.1432,0.2585,Rabi       ,33573,72447,2.157894737,4642,-0.1804,0.6467,0.3194,0.0700418,0.0049058999999999995,0.3559,0.475,0.3091,0.1568,0.2756,4641,-0.0306,0.4011,0.1866192,0.0472632,0.0022338,0.20600000000000002,0.27699999999999997,0.1775,0.0875,0.1585,4642,-0.0333,0.4062,0.19275810000000002,0.042693699999999994,0.0018227,0.2142,0.2838,0.1882,0.0993,0.1675
175,DUNGARPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,628.6,807,4643,-0.1482,0.6103,0.3091477,0.077183,0.005957199999999999,0.34715,0.4813,0.2934,0.1254,0.2577,Rabi       ,37821,80873,2.138309405,4642,-0.1315,0.6234,0.3259026,0.07026339999999999,0.0049369,0.3663,0.4944,0.3188,0.154,0.2806,4643,-0.0256,0.3933,0.1900898,0.050161800000000006,0.0025161999999999997,0.2139,0.2976,0.1797,0.0753,0.15805,4642,-0.0225,0.4214,0.1933608,0.0448731,0.0020136,0.217775,0.2951,0.18915,0.0899,0.166
176,DUNGARPUR,2006,0.0,0.0,0.0,0.0,0.0,0.0,1369.4,809,4643,-0.075,0.616,0.2958981,0.0643951,0.0041467,0.3262,0.4377,0.2806,0.1434,0.25185,Rabi       ,35622,57414,1.61175678,4643,-0.1881,0.6437,0.31938259999999996,0.0695818,0.004841600000000001,0.35895,0.4879,0.3076,0.1488,0.27295,4643,-0.0112,0.3987,0.1808016,0.040137,0.001611,0.1982,0.262,0.1741,0.09300000000000001,0.15565,4643,-0.0268,0.4083,0.19237020000000002,0.042272000000000004,0.0017869,0.21525,0.2886,0.1876,0.0928,0.1661
177,DUNGARPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,945.5999999999999,811,4643,-0.1084,0.6844,0.33964570000000005,0.07354880000000001,0.005409399999999999,0.382,0.5232,0.3296,0.1477,0.2877,Rabi       ,40855,71327,1.7458573,4643,-0.1538,0.7157,0.3590889,0.0763194,0.0058247,0.40785,0.5591,0.3527,0.1618,0.3066,4643,-0.0168,0.461,0.2053591,0.0468351,0.0021934999999999997,0.2312,0.3145,0.1992,0.0933,0.1756,4643,-0.017,0.4807,0.2142058,0.0476522,0.0022706999999999996,0.2407,0.3249,0.2109,0.1005,0.1845
178,DUNGARPUR,2008,0.0,0.0,0.0,0.0,0.0,0.0,424.4,813,4643,-0.0752,0.6581,0.3311759,0.07338510000000001,0.0053854,0.3713,0.511,0.3183,0.1454,0.27805,Rabi       ,41492,76137,1.834980237,4643,-0.1343,0.6589,0.34519040000000006,0.0683585,0.0046729,0.3849,0.5164,0.3391,0.1716,0.29695,4643,-0.0141,0.424,0.2055279,0.048299800000000004,0.0023329,0.2304,0.3164,0.1972,0.0891,0.17300000000000001,4643,-0.0182,0.4119,0.2103812,0.0435793,0.0018992000000000002,0.23415,0.3112,0.2073,0.1067,0.1827
179,DUNGARPUR,2009,0.0,0.0,0.7,14.8,6.0,0.0,719.4000000000001,815,4643,0.0719,0.73,0.2606444,0.0606573,0.0036793,0.28525,0.382,0.2441,0.1478,0.2207,Rabi       ,18296,24530,1.3407302140000001,4643,0.1036,0.645,0.3044301,0.06835980000000001,0.0046731,0.3433,0.4779,0.2872,0.1363,0.2528,4643,0.0185,0.4786,0.15502950000000001,0.0346238,0.0011987999999999999,0.16785,0.2178,0.1474,0.0858,0.1342,4643,0.0227,0.4184,0.18143270000000003,0.040115899999999996,0.0016093,0.2011,0.2718,0.1729,0.0898,0.1537
180,DUNGARPUR,2010,0.0,0.0,0.0,0.0,36.0,0.0,593.4,817,4643,0.0876,0.6607,0.3264458,0.07736860000000001,0.0059859,0.3656,0.507,0.31,0.1359,0.2712,Rabi       ,36010,64072,1.7792835319999998,4643,0.0567,0.7443,0.3731009,0.0854951,0.0073094,0.4248,0.5964,0.3615,0.141,0.3104,4643,0.0149,0.4294,0.19560929999999999,0.0482227,0.0023254,0.2201,0.3055,0.1855,0.0808,0.163,4643,0.0092,0.5196,0.22366309999999998,0.056248900000000004,0.0031639,0.255,0.3596,0.2142,0.0827,0.185
181,DUNGARPUR,2011,0.0,0.0,0.0,0.0,0.0,0.0,977.0,819,4643,0.1054,0.7368,0.3637882,0.0831992,0.0069221000000000005,0.41075,0.5746,0.3468,0.1756,0.3014,Rabi       ,37334,58101,1.5562489959999999,4643,-0.1708,0.7216,0.3924992,0.0777045,0.006038,0.4407,0.5944,0.3828,0.1854,0.3368,4643,0.0226,0.489,0.2162154,0.055413800000000006,0.0030706999999999996,0.245,0.3462,0.2036,0.0793,0.1773,4643,-0.0195,0.4539,0.2219125,0.0504677,0.002547,0.2474,0.3362,0.2154,0.1004,0.1881
182,DUNGARPUR,2012,0.0,13.3,0.0,0.0,0.0,0.0,951.6,821,4643,-0.0639,0.7446,0.3691851,0.078082,0.0060968,0.41325,0.5614,0.3583,0.1692,0.31435,Rabi       ,45085,90785,2.013640901,4643,-0.184,0.677,0.38683540000000005,0.0726082,0.005272,0.43065,0.5697,0.3822,0.2016,0.3379,4643,-0.0122,0.5451,0.2282866,0.0515605,0.0026585000000000003,0.25575,0.3466,0.2203,0.1041,0.1948,4643,-0.0301,0.4442,0.2281822,0.0452344,0.0020461,0.253,0.3306,0.2247,0.1238,0.20115
183,DUNGARPUR,2013,1.7,0.6,1.8,68.8,0.0,0.0,946.8,823,4643,-0.1148,0.6829999999999999,0.3771006,0.0815747,0.0066543999999999996,0.4267,0.5873,0.3651,0.1637,0.3194,Rabi       ,45749,78533,1.716605827,4643,-0.1596,0.6667,0.3725292,0.0708006,0.005012699999999999,0.4142,0.5452,0.369,0.1955,0.32625,4643,-0.0261,0.4779,0.2366291,0.0540063,0.0029167,0.26795,0.3673,0.2279,0.10400000000000001,0.2011,4643,-0.0248,0.4132,0.2242405,0.043983999999999995,0.0019346,0.24745,0.3199,0.2221,0.1272,0.19885
184,DUNGARPUR,2014,0.0,0.0,19.1,0.0,0.0,0.0,588.0,825,4643,-0.1798,0.7348,0.44200200000000006,0.0910456,0.0082893,0.503,0.6925,0.4352,0.1946,0.37545,Rabi       ,47474,90477,1.9058221340000001,4643,-0.16699999999999998,0.7268,0.4376679,0.07693960000000001,0.0059197,0.4882,0.6391,0.4378,0.2378,0.3851,4643,-0.0252,0.5215,0.26560259999999997,0.0709343,0.0050317,0.3125,0.4614,0.257,0.0641,0.2129,4643,-0.0188,0.4608,0.24386770000000002,0.04982380000000001,0.0024824,0.2719,0.3579,0.2405,0.1294,0.2145
185,DUNGARPUR,2015,0.0,0.0,0.0,0.0,0.0,0.0,664.3,827,4643,-0.009000000000000001,0.7045,0.36806490000000003,0.0847665,0.0071854,0.4162,0.5821,0.3533,0.1465,0.3053,Rabi       ,46208,86772,1.877856648,4643,-0.1054,0.7247,0.39438070000000003,0.081399,0.006625799999999999,0.4439,0.6034,0.3848,0.1773,0.3358,4643,-0.0016,0.4471,0.21727649999999998,0.0545096,0.0029713,0.24600000000000002,0.3447,0.2047,0.0831,0.1802,4643,-0.0137,0.4618,0.22750660000000003,0.0524408,0.00275,0.254,0.3442,0.2196,0.1054,0.1938
186,DUNGARPUR,2016,0.0,0.0,0.0,37.8,0.0,0.0,881.4,829,4643,0.1355,0.7378,0.35753070000000003,0.08296010000000001,0.0068823999999999995,0.3974,0.544,0.3384,0.1546,0.2993,Rabi       ,43949,79296,1.804273135,4643,0.1039,0.7135,0.3618442,0.0702907,0.0049408,0.39885,0.5286,0.35,0.1954,0.3123,4643,0.0342,0.5249,0.21711060000000001,0.0533811,0.0028495,0.24105,0.3295,0.2034,0.0934,0.1818,4643,0.0194,0.5249,0.2175913,0.0437166,0.0019111,0.237,0.3074,0.2106,0.1205,0.19005
187,DUNGARPUR,2017,0.0,0.0,0.0,0.0,0.0,6.3,831.5,831,4643,-0.1385,0.7424,0.38209109999999996,0.08713739999999999,0.0075929000000000005,0.4293,0.5925,0.3655,0.1573,0.3204,Rabi       ,46988,97791,2.081190942,4643,-0.1206,0.7187,0.40964090000000003,0.07999500000000001,0.0063992,0.45835,0.6169,0.4042,0.1935,0.3523,4643,-0.0195,0.4829,0.2285927,0.055462300000000006,0.0030761,0.25865,0.3584,0.2167,0.0933,0.1919,4643,-0.0108,0.4567,0.23849450000000003,0.0508361,0.0025843000000000003,0.2644,0.3505,0.2328,0.1208,0.20685
188,DUNGARPUR,2018,2.273286285579863,0.5253799106092684,1.453055751587861,11.57651376146788,10.4270650043127,1.67748686583549,904.1833152983615,833,4643,0.1157,0.7244,0.38853390000000004,0.08567519999999999,0.0073402,0.4395,0.6099,0.3699,0.1799,0.3259,Rabi       ,47729,110597,2.317186616,4643,-0.0452,0.7897,0.43983240000000007,0.0862011,0.0074306,0.4918,0.6593,0.434,0.2138,0.3797,4643,0.0203,0.4897,0.2309625,0.05538869999999999,0.0030679,0.2623,0.3655,0.2191,0.0894,0.1931,4643,-0.0022,0.5572,0.2527726,0.0573663,0.0032909,0.2832,0.3844,0.2448,0.1172,0.2157
189,DUNGARPUR,2019,2.273286285579863,0.5253799106092684,1.453055751587861,11.57651376146788,10.4270650043127,1.67748686583549,904.1833152983615,835,4643,0.0727,0.7834,0.3860245,0.08435989999999999,0.0071166,0.43335,0.5977,0.3713,0.1639,0.32365,Rabi       ,47295,101283,2.1415160159999997,4643,-0.0488,0.7057,0.394676,0.0652274,0.004254600000000001,0.43505,0.5632,0.3913,0.2232,0.3494,4643,0.0199,0.5757,0.2325187,0.056401099999999996,0.0031811,0.2611,0.3614,0.2202,0.0958,0.19415,4643,-0.0072,0.4378,0.2220471,0.039180900000000005,0.0015351,0.2424,0.3076,0.2207,0.1335,0.1987
190,GANGANAGAR,2001,0.333,0.926,4.243,1.553,0.027,0.0,203.601,837,14047,-0.1476,0.7734,0.29342579999999996,0.1541259,0.0237548,0.41915,0.7734,0.2747,-0.1476,0.1444,Rabi       ,218401,537028,2.458908155,14046,-0.1151,0.6627,0.2533263,0.12715,0.0161671,0.355,0.6627,0.23025,-0.1151,0.133,14047,-0.0478,0.5552,0.1992835,0.10344249999999999,0.010700399999999999,0.28285,0.5552,0.1874,-0.0478,0.1,14046,-0.0663,0.452,0.16386389999999998,0.0785663,0.0061727,0.225475,0.4265,0.1509,-0.0663,0.0889
191,GANGANAGAR,2002,0.421,0.866,4.342,0.0,6.832,18.093,105.749,839,14046,-0.1121,0.7692,0.3487648,0.1656944,0.0274546,0.4889,0.7692,0.3593,-0.1121,0.187,Rabi       ,213808,614195,2.872647422,14046,-0.127,0.6774,0.30207209999999995,0.1369993,0.0187688,0.418375,0.6774,0.30635,-0.127,0.161225,14046,-0.0451,0.6136,0.2381146,0.1128741,0.012740600000000001,0.3294,0.6136,0.24355,-0.0451,0.1293,14046,-0.0719,0.4711,0.194329,0.0858518,0.0073704999999999994,0.2634,0.4711,0.19435,-0.0719,0.1082
192,GANGANAGAR,2003,4.283045871559633,8.20232110091743,7.737944954128441,1.93551376146789,1.623431192660551,4.245183486238533,234.7462477064221,841,13734,-0.0593,0.7786,0.3106558,0.1708905,0.0292036,0.4556,0.7786,0.2896,-0.0593,0.151,Rabi       ,154930,414538,2.675647066,14047,-0.1667,0.6336,0.2497806,0.125067,0.0156418,0.3541,0.6336,0.2386,-0.1667,0.1294,13734,-0.0231,0.6344,0.2298012,0.1270358,0.0161381,0.3339,0.6344,0.2161,-0.0231,0.1112,14047,-0.0575,0.4184,0.16020109999999999,0.0771188,0.0059473,0.2224,0.4184,0.1557,-0.0575,0.0862
193,GANGANAGAR,2004,4.6,0.5,0.0,27.5,0.0,14.6,164.2,843,14047,-0.0677,0.8144,0.3832301,0.1858491,0.0345399,0.5394,0.8144,0.409,-0.0677,0.1947,Rabi       ,173534,481910,2.777035048,14047,-0.0581,0.7118,0.326989,0.15707320000000002,0.024672,0.4633,0.7118,0.3424,-0.0581,0.15845,14047,-0.0229,0.6756,0.2675323,0.1322741,0.017496400000000002,0.37535,0.6756,0.2842,-0.0229,0.1347,14047,-0.0233,0.4875,0.21296710000000002,0.1021416,0.0104329,0.298,0.4875,0.222,-0.0233,0.10485
194,GANGANAGAR,2005,8.9,65.9,29.3,0.0,5.0,0.0,210.2,845,14047,-0.0359,0.7978,0.3793247,0.17565770000000003,0.030855599999999997,0.5236,0.7978,0.4152,-0.0359,0.2029,Rabi       ,149237,474366,3.1786085219999998,14047,-0.0253,0.6818,0.31581859999999995,0.1515197,0.022958199999999998,0.4434,0.6818,0.3351,-0.0253,0.1587,14047,-0.0262,0.6455,0.2628795,0.1256421,0.015785900000000002,0.3647,0.6455,0.2833,-0.0262,0.13735,14047,-0.0195,0.4998,0.2125913,0.1055527,0.011141400000000001,0.29855,0.4998,0.2233,-0.0195,0.1032
195,GANGANAGAR,2006,5.9,0.0,25.6,0.0,1.5,5.0,169.8,847,14047,0.0561,0.763,0.376407,0.18304289999999998,0.0335047,0.53865,0.763,0.3979,0.0561,0.19655,Rabi       ,191727,601031,3.1348271239999996,14047,0.002,0.6982,0.30737470000000006,0.155097,0.0240551,0.44105,0.6982,0.3249,0.002,0.1435,14047,0.0385,0.6123,0.2749042,0.1361268,0.018530500000000002,0.39195,0.6123,0.2885,0.0385,0.1422,14047,0.0009,0.5121,0.20776839999999996,0.10528230000000001,0.0110844,0.29425,0.5121,0.2141,0.0009,0.09855
196,GANGANAGAR,2007,0.0,51.3,8.1,0.0,0.0,0.9,345.4999999999999,849,14047,0.0714,0.8245,0.4171184,0.1915511,0.036691800000000004,0.5823,0.8245,0.4637,0.0714,0.228,Rabi       ,192667,686227,3.5617256719999997,14047,0.0714,0.6812,0.3402713,0.1591857,0.025340099999999997,0.47785,0.6812,0.3676,0.0714,0.1769,14047,0.047,0.6657,0.29886409999999997,0.14206359999999998,0.0201821,0.41755,0.6657,0.3289,0.047,0.1595,14047,0.0469,0.5467,0.2315626,0.1096989,0.0120339,0.3235,0.5467,0.248,0.0469,0.12005
197,GANGANAGAR,2008,2.0,0.8,0.0,0.0,0.0,0.4,264.0,851,14046,-0.1498,0.7363,0.3630583,0.1735261,0.0301113,0.5158,0.7363,0.38515,-0.1498,0.188825,Rabi       ,202387,645520,3.189532925,14047,-0.1437,0.7081,0.3395459,0.1573402,0.024755900000000004,0.474,0.7081,0.3616,-0.1437,0.17645,14046,-0.0479,0.5501,0.25329070000000004,0.1211392,0.0146747,0.3573,0.5501,0.2677,-0.0479,0.1317,14047,-0.0421,0.5352,0.2241252,0.10667269999999998,0.0113791,0.3116,0.5352,0.2354,-0.0421,0.1146
198,GANGANAGAR,2009,3.7,2.4,9.7,0.0,0.0,0.0,168.0,853,14047,-0.0394,0.8285,0.4342649,0.19649489999999997,0.0386102,0.6039,0.8285,0.4717,-0.0394,0.247,Rabi       ,213503,809140,3.7898296510000002,14047,-0.0414,0.7925,0.39428409999999997,0.181353,0.0328889,0.5546,0.7925,0.4289,-0.0414,0.2055,14047,-0.0169,0.6819,0.30828190000000005,0.144223,0.020800299999999997,0.4298,0.6819,0.3332,-0.0169,0.1704,14047,-0.0225,0.624,0.2724937,0.13284939999999998,0.017649,0.3856,0.624,0.2899,-0.0225,0.13525
