,Unnamed: 0_x,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0.1,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile,Unnamed: 0_y,TminJ,TmaxJ,TmeanJ,TminF,TmaxF,TmeanF,TminD,TmaxD,TmeanD
242,244,JHALAWAR,2017,0.0,0.0,0.0,0.0,0.0,2.3,4678.6,1021,7794,-0.0672,0.8335,0.4867693,0.15569070000000002,0.0242396,0.618675,0.8335,0.49515,0.0709,0.355625,Rabi       ,109041,417546,3.829256885,7795,-0.112,0.8411,0.5391282,0.1578348,0.0249118,0.6741,0.8411,0.5698,0.0089,0.4063,7794,-0.0107,0.6133,0.2956988,0.1137235,0.012933000000000002,0.3838,0.6133,0.2946,-0.0107,0.196625,7795,-0.0301,0.6072,0.3181719,0.1136871,0.012924799999999998,0.41005,0.6072,0.3288,-0.0301,0.21745,541,293.305,304.505,297.8813064,296.935,311.425,303.9004303000001,294.96,304.06,298.7909569
243,245,JHALAWAR,2018,4.766029169607151,1.9635387751901507,3.0310334823178846,18.231363600721398,20.500785697482947,4.2088763428212985,944.7229389163333,1023,7796,-0.142,0.8354,0.4473994000000001,0.1455629,0.0211886,0.56535,0.8354,0.4354,0.0305,0.3246,Rabi       ,102202,413256,4.043521653,7795,-0.1094,0.8451,0.5219364000000001,0.1523766,0.0232186,0.6509,0.8451,0.5373,0.0439,0.39905,7796,-0.0224,0.6355,0.2709394,0.1063807,0.0113169,0.3462,0.5884,0.25505,-0.0224,0.182375,7795,-0.0167,0.6055,0.30212740000000005,0.1077588,0.011612,0.3861,0.6055,0.3002,-0.0167,0.2121,573,294.895,306.575,300.0505869,296.815,311.38,305.0473762000001,292.3,303.44,296.7957568
244,246,JHALAWAR,2019,4.76602916960715,1.9635387751901507,3.0310334823178846,18.231363600721398,20.500785697482947,4.208876342821297,944.7229389163333,1025,7796,-0.1108,0.8578,0.5230521,0.15525999999999998,0.0241057,0.652125,0.8578,0.5406,0.0792,0.3977,Rabi       ,105638,426073,4.033330809,7796,-0.1906,0.8343,0.5532012,0.1592135,0.0253489,0.6887,0.8343,0.58875,0.0851,0.4215,7796,-0.0195,0.6867,0.3447175,0.1279639,0.0163748,0.441625,0.6867,0.3477,-0.0195,0.235175,7796,-0.0304,0.6565,0.34684040000000005,0.1225784,0.0150255,0.4388,0.6565,0.35885,-0.0304,0.242075,602,291.96,303.545,296.44570360000006,293.645,308.27,300.62091969999994,291.52,301.24,294.7648435
245,247,JODHPUR,2001,0.0,0.07400000000000001,0.057999999999999996,9.283999999999999,0.531,0.0,338.397,1027,27279,0.0618,0.7145,0.1588984,0.07009560000000001,0.004913399999999999,0.182,0.2868,0.1389,0.0618,0.1121,Rabi       ,46851,101724,2.171223667,27279,0.0611,0.7252,0.16494979999999998,0.06716860000000001,0.004511600000000001,0.1895,0.2955,0.1457,0.0611,0.1188,27279,0.0466,0.5144,0.1109619,0.046889,0.0021986,0.1252,0.1928,0.0975,0.0466,0.0801,27279,0.0439,0.4891,0.1131097,0.0434005,0.0018836,0.1275,0.1929,0.1015,0.0439,0.0839,31,295.84,308.225,304.2966958,298.975,314.14,309.0460914,296.52,308.34,303.6871234
246,248,JODHPUR,2002,0.0,0.147,0.755,0.012,6.489,5.692,63.724,1029,27279,0.067,0.6942,0.17013910000000002,0.0705415,0.004976100000000001,0.1979,0.3125,0.151,0.067,0.1215,Rabi       ,38463,104487,2.7165587710000003,27279,0.0649,0.6872,0.1783483,0.0657734,0.0043261,0.2079,0.3215,0.1635,0.0649,0.1321,27279,0.0515,0.506,0.1168675,0.0462121,0.0021356,0.1327,0.2018,0.1039,0.0515,0.0866,27279,0.0482,0.4879,0.1202779,0.041313800000000005,0.0017068,0.1374,0.2052,0.111,0.0482,0.0922,63,294.86,306.83,302.7979235,297.695,312.12,307.4145817,294.08,307.2,302.2423645
247,249,JODHPUR,2003,1.885559633027523,4.495825688073394,3.7233119266055046,5.217880733944955,4.261146788990826,1.307568807339449,311.66255045871566,1031,27279,0.0595,0.648,0.1295982,0.06579489999999999,0.004329,0.1442,0.2265,0.11,0.0595,0.0893,Rabi       ,40643,80102,1.970868292,27279,0.0532,0.7205,0.1364995,0.0662051,0.0043831,0.1573,0.2548,0.1184,0.0532,0.0922,27279,0.0414,0.4638,0.0930054,0.0445124,0.0019814,0.1029,0.1581,0.0791,0.0414,0.0661,27279,0.04,0.5247,0.0942599,0.0432586,0.0018713,0.1069,0.1682,0.0819,0.04,0.066,95,295.08,305.875,301.5643635,297.885,310.87,306.1997476,292.38,304.56,299.9771163000001
248,250,JODHPUR,2004,0.0,0.0,0.0,10.3,0.0,0.0,221.7,1033,27279,0.0659,0.7091,0.1822654,0.075541,0.0057064,0.2077,0.3221,0.1701,0.0659,0.1314,Rabi       ,36836,93104,2.527527419,27279,0.068,0.7340000000000001,0.1888593,0.07504010000000001,0.005631000000000001,0.214,0.326,0.1768,0.068,0.1393,27279,0.0508,0.5318,0.1258271,0.051465,0.0026486,0.1421,0.2184,0.1169,0.0508,0.0912,27279,0.0486,0.5289,0.1283033,0.0490139,0.0024024000000000003,0.1436,0.2145,0.1203,0.0486,0.0963,127,294.16,307.325,302.8898101000001,300.715,313.78,309.8204296,291.8,306.72,302.1333074
249,251,JODHPUR,2005,0.0,1.8,0.9,0.0,0.0,0.0,246.8,1035,27279,0.0591,0.7241,0.15988029999999998,0.08111460000000001,0.0065796000000000006,0.1851,0.3045,0.1431,0.0591,0.1055,Rabi       ,34403,76125,2.212743075,27279,0.0557,0.7476,0.1675543,0.0831534,0.0069145,0.1946,0.3199,0.1527,0.0557,0.111,27279,0.0393,0.5192,0.1116473,0.055283000000000006,0.0030562,0.1275,0.2058,0.0991,0.0393,0.0753,27279,0.0434,0.5385,0.1145736,0.0549698,0.0030217,0.1298,0.2072,0.1041,0.0434,0.0782,159,292.1,304.58,300.7184313,297.245,311.605,306.4526477,293.2,306.56,301.6715569
250,252,JODHPUR,2006,0.0,0.0,0.6000000000000001,0.0,0.0,0.3,223.4,1037,27279,0.0714,0.7084,0.1604936,0.0713249,0.0050872,0.1849,0.2944,0.1453,0.0714,0.1119,Rabi       ,35843,75319,2.1013587030000003,27279,0.0659,0.7182,0.16497089999999998,0.0752834,0.0056676,0.1906,0.3056,0.1493,0.0659,0.1139,27279,0.0525,0.52,0.1126572,0.0489186,0.002393,0.1278,0.1996,0.1016,0.0525,0.0799,27279,0.0521,0.5358,0.1150155,0.0514369,0.0026458,0.1303,0.2039,0.1037,0.0521,0.0812,191,293.95,306.25,302.3813242,301.975,315.785,310.9962369,296.02,305.74,301.9511796999999
251,253,JODHPUR,2007,0.0,45.0,21.0,0.0,0.0,0.0,321.2,1039,27279,0.0589,0.7156,0.1610331,0.0760859,0.0057891,0.1817,0.2938,0.1499,0.0589,0.1069,Rabi       ,37751,76355,2.0225954280000003,27279,0.0342,0.7216,0.1684725,0.0765118,0.0058541,0.1919,0.3105,0.1601,0.0342,0.1128,27279,0.0398,0.526,0.11046960000000003,0.0501787,0.0025179,0.123,0.1945,0.1027,0.0398,0.0753,27279,0.0141,0.5357,0.1152362,0.0510031,0.0026013,0.1288,0.2036,0.1085,0.0141,0.0789,223,294.775,306.18,302.4868759,298.405,309.925,305.0602658,295.04,307.72,302.95094910000006
252,254,JODHPUR,2008,0.0,0.0,0.5,0.0,0.0,0.6000000000000001,273.7,1041,27279,0.0627,0.6922,0.1645691,0.07822910000000001,0.0061198,0.1893,0.3063,0.1457,0.0627,0.1113,Rabi       ,41824,86363,2.064914881,27279,0.0576,0.7133,0.17064300000000002,0.0750938,0.0056391,0.1959,0.3097,0.1533,0.0576,0.12,27279,0.0446,0.521,0.11660510000000003,0.05478580000000001,0.0030015000000000003,0.1314,0.2083,0.1033,0.0446,0.0801,27279,0.0442,0.5392,0.1173996,0.0510165,0.0026027,0.1311,0.2011,0.1052,0.0442,0.0844,255,288.925,304.33,299.731932,298.65,311.44,307.4850017,296.88,306.92,303.1486726
253,255,JODHPUR,2009,0.0,1.3,0.4,0.0,0.0,0.0,139.2,1043,27279,0.0628,0.6048,0.16455079999999994,0.06982200000000001,0.0048751,0.1891,0.3014,0.151,0.0628,0.1142,Rabi       ,41501,81665,1.967783909,27279,0.0642,0.7043,0.1750409,0.081704,0.006675499999999999,0.1996,0.3209,0.1574,0.0642,0.1187,27279,0.0448,0.4822,0.1144248,0.0473299,0.0022401,0.1298,0.2037,0.105,0.0448,0.0805,27279,0.0439,0.5264,0.1200942,0.0559337,0.0031286,0.1349,0.2138,0.1074,0.0439,0.0823,287,293.98,306.815,302.4089658000001,301.395,313.6,308.9896573000001,295.46,306.02,302.0930701000001
254,256,JODHPUR,2010,0.3,0.1,0.0,0.0,40.3,8.9,441.1,1045,27279,0.062,0.6673,0.1572581,0.0775253,0.006010199999999999,0.1783,0.2915,0.1406,0.062,0.1028,Rabi       ,53143,132805,2.499012099,27279,0.0467,0.7049,0.1602212,0.07726369999999999,0.0059697,0.1815,0.2929,0.1431,0.0467,0.1072,27279,0.0454,0.4746,0.1097695,0.0530296,0.0028121,0.1212,0.1929,0.0984,0.0454,0.0734,27279,0.033,0.4943,0.1089462,0.051385400000000005,0.0026405,0.1196,0.18600000000000005,0.0971,0.033,0.0753,319,294.415,306.255,301.7700781000001,300.17,312.37,308.05692,290.06,305.42,296.5181388000001
255,257,JODHPUR,2011,0.6,0.0,0.0,0.0,0.0,0.0,325.9,1047,27279,0.0809,0.7531,0.2081224,0.0876044,0.007674500000000002,0.2371,0.3709,0.1897,0.0809,0.1479,Rabi       ,59285,149046,2.514059206,27279,0.0801,0.6932,0.20751,0.0715873,0.0051247,0.2328,0.3409,0.1935,0.0801,0.1607,27279,0.0552,0.5369,0.1384185,0.0579131,0.0033539,0.15535,0.2377,0.1237,0.0552,0.1004,27279,0.0543,0.4685,0.1355471,0.0463142,0.002145,0.1502,0.2157,0.125,0.0543,0.1065,351,293.495,305.23,300.413331,298.38,311.285,306.0186950000001,294.36,304.3,300.4030896000001
256,258,JODHPUR,2012,15.6,16.9,1.7,0.1,0.0,0.1,360.4,1049,27279,0.073,0.6692,0.2010593,0.0604251,0.0036512,0.221,0.312,0.1922,0.073,0.1603,Rabi       ,50154,136352,2.718666507,27279,0.071,0.6543,0.2065951,0.051033,0.0026044,0.2292,0.3154,0.2008,0.0914,0.1717,27279,0.0563,0.4728,0.13787249999999998,0.0405498,0.0016442999999999998,0.151,0.2107,0.1308,0.0563,0.1112,27279,0.0567,0.434,0.1401905,0.0328668,0.0010802,0.15495,0.2105,0.1356,0.0644,0.1179,383,293.995,304.43,300.3792101,297.775,309.29,304.8822415,295.74,305.16,300.9251402
257,259,JODHPUR,2013,2.9,3.1,2.7,3.5,0.0,0.0,491.4,1051,27279,0.0716,0.6984,0.2161533,0.0852615,0.007269499999999998,0.24465,0.3704,0.1967,0.0716,0.1608,Rabi       ,60974,133164,2.183947256,27279,0.0634,0.6206,0.21069570000000004,0.0636635,0.004053,0.2374,0.3451,0.2026,0.0634,0.1656,27279,0.0453,0.5606,0.1478275,0.059867599999999986,0.0035841,0.16585,0.2476,0.1319,0.0453,0.1113,27279,0.0437,0.4994,0.1440062,0.0426968,0.001823,0.1608,0.2301,0.138,0.0469,0.1146,415,294.405,306.645,300.8934631,297.945,311.54,305.6873788000001,290.46,304.38,299.633841
258,260,JODHPUR,2014,0.7,0.0,10.8,0.1,0.0,0.0,344.0,1053,27279,0.0773,0.6865,0.2257578,0.0908582,0.0082552,0.266,0.428,0.2086,0.0773,0.158,Rabi       ,67879,152460,2.246055481,27279,0.0695,0.7047,0.2224211,0.0815308,0.0066473,0.263,0.4194,0.2088,0.0695,0.1587,27279,0.0591,0.508,0.15399129999999994,0.061375300000000015,0.003766900000000001,0.1788,0.2819,0.1396,0.0591,0.11,27279,0.0481,0.476,0.1484602,0.0523538,0.0027409,0.17265,0.2684,0.1393,0.0481,0.1088,447,290.69,306.165,300.984051,297.98,311.815,306.3214062,294.96,304.84,300.8132422
259,261,JODHPUR,2015,0.0,1.0,1.7,0.0,0.0,0.0,359.9,1055,27279,0.0618,0.67,0.2181776,0.08686160000000001,0.0075449,0.2545,0.412,0.2083,0.0618,0.1495,Rabi       ,67781,130806,1.929832844,27279,0.0667,0.6799,0.2184658,0.077864,0.0060628,0.2553,0.403,0.2152,0.0667,0.1567,27279,0.0445,0.499,0.14861839999999998,0.0583689,0.0034069000000000005,0.173,0.2774,0.1401,0.0445,0.1034,27279,0.047,0.4869,0.1467266,0.050712,0.0025717,0.1704,0.2641,0.14300000000000002,0.047,0.1079,479,294.66,306.985,302.0664959,298.915,311.835,306.5603538000001,295.14,309.46,304.2029634999999
260,262,JODHPUR,2016,9.3,15.9,0.0,22.6,0.0,0.0,623.3000000000002,1057,27279,0.0894,0.7256,0.2268197,0.0876937,0.0076902,0.25935,0.3993,0.203,0.0894,0.166,Rabi       ,69216,136221,1.968056519,27279,0.0779,0.6497,0.224782,0.07432530000000001,0.0055242,0.25285,0.3729,0.208,0.0779,0.1728,27279,0.0581,0.5555,0.155339,0.0602996,0.003636,0.1772,0.2718,0.1382,0.0581,0.1141,27279,0.0566,0.4852,0.1517795,0.0498908,0.0024891,0.1698,0.2475,0.1394,0.0566,0.118,511,295.415,307.975,303.0655062,299.4666667,312.3466667,307.3177639,297.96,308.02,303.2806642
261,263,JODHPUR,2017,0.0,0.0,0.0,0.0,0.0,0.4,408.0,1059,27279,0.0702,0.7128,0.2347902,0.0988639,0.0097741,0.2825,0.4704,0.2163,0.0702,0.1572,Rabi       ,77939,180677,2.318184734,27279,0.0762,0.7084,0.245055,0.0945328,0.008936399999999999,0.2925,0.4759,0.2307,0.0762,0.1702,27279,0.0493,0.5228,0.1575984,0.0662992,0.0043956,0.1877,0.3082,0.1427,0.0493,0.10735,27279,0.0539,0.5462,0.1604104,0.0605433,0.0036655,0.1891,0.2999,0.149,0.0539,0.1152,543,293.045,306.89,300.7025683,299.47,314.06,307.8246144,295.24,307.52,302.4470758
262,264,JODHPUR,2018,2.021466321649808,4.542229279385243,3.6449941190308164,5.1304861601191885,4.006206382811889,1.233611699208029,317.912654277425,1061,27279,0.0724,0.6592,0.2214332,0.0834383,0.006962,0.2584,0.4066,0.2125,0.0724,0.15955,Rabi       ,66071,150969,2.284951038,27279,0.0644,0.6724,0.2264371,0.0845695,0.007152,0.2645,0.4173,0.2201,0.0644,0.1626,27279,0.0465,0.5062,0.15410870000000002,0.0588487,0.0034632,0.1787,0.2775,0.1458,0.0465,0.1128,27279,0.0436,0.4947,0.1536573,0.0570847,0.0032587,0.179,0.281,0.1483,0.0436,0.1109,575,296.625,307.565,303.11980939999995,299.575,314.645,307.89783,294.2,306.16,301.8252209
263,265,JODHPUR,2019,2.021466321649808,4.542229279385243,3.6449941190308164,5.1304861601191885,4.006206382811889,1.233611699208029,317.912654277425,1063,27279,0.0786,0.6827,0.2187244,0.0940661,0.0088484,0.2569,0.4197,0.1978,0.0786,0.14835,Rabi       ,63675,149730,2.35147232,27279,0.0607,0.6055,0.2011105,0.0681302,0.0046417,0.2318,0.3531,0.1916,0.0607,0.1509,27279,0.0507,0.5001,0.15022729999999998,0.06586560000000001,0.004338300000000001,0.1762,0.2883,0.1338,0.0507,0.1014,27279,0.0354,0.4384,0.1336575,0.0445238,0.0019824,0.153,0.2295,0.126,0.0354,0.102,604,293.8,306.955,301.3443823,297.505,311.52,305.8521956,290.06,302.7,298.0779872
264,266,KARAULI,2001,4.132,2.904,2.233,11.927999999999999,0.48200000000000004,0.0,701.2479999999998,1,6352,0.1428,0.8268,0.3365811,0.134011,0.017959,0.40035,0.6445,0.28305,0.1428,0.2371,Rabi       ,61886,118884,1.921016062,6352,0.1662,0.7726,0.35153140000000005,0.1219804,0.0148792,0.42065,0.6641,0.309,0.1662,0.258,6352,0.0664,0.6411,0.218823,0.1017398,0.010351,0.2617,0.4368,0.1756,0.0664,0.1449,6352,0.0863,0.602,0.2260425,0.0907718,0.0082395,0.27255,0.4449,0.18965,0.0863,0.1576,0,291.84,302.475,298.4241068,295.31,308.44,303.8616766,291.52,301.6,297.788961
265,267,KARAULI,2002,3.702,9.988,0.665,0.895,4.4510000000000005,3.88,381.171,3,6352,0.1581,0.8113,0.3512688,0.1459303,0.0212957,0.42895,0.7125,0.2942,0.1581,0.239275,Rabi       ,55324,174640,3.15667703,6352,0.1708,0.7927,0.3425282,0.1250202,0.01563,0.413125,0.665,0.2952,0.1708,0.2451,6352,0.066,0.6401,0.2315654,0.11383039999999997,0.012957299999999998,0.2855,0.4957,0.18475,0.066,0.1453,6352,0.0897,0.6378,0.2216874,0.0941211,0.0088588,0.271225,0.4538,0.1825,0.0897,0.1495,32,289.7,301.78,297.4431516,294.33,304.965,300.5165295,293.2,304.26,299.524915
266,268,KARAULI,2003,6.761201834862384,5.532917431192661,3.6900275229357784,11.141752293577982,9.634009174311924,3.2523486238532113,749.2212018348623,5,6352,0.121,0.7956,0.292674,0.1501092,0.0225328,0.349625,0.5884,0.2216,0.121,0.19,Rabi       ,52941,131287,2.479873822,6352,0.1246,0.8198,0.3077523,0.1373013,0.0188516,0.36125,0.5864,0.2495,0.1246,0.2111,6352,0.0536,0.6672,0.1885465,0.1158169,0.0134136,0.226325,0.3967,0.1296,0.0536,0.1127,6352,0.0555,0.6383,0.1916352,0.1012159,0.0102447,0.2245,0.3722,0.1443,0.0555,0.1257,64,290.685,303.365,297.1446524,295.11,307.425,301.9976344,291.02,298.42,294.4660117
267,269,KARAULI,2004,1.8,0.0,0.0,38.2,0.8,0.0,481.5,7,6352,0.1579,0.8217,0.3839796,0.15811489999999995,0.0250003,0.513725,0.8217,0.33955,0.1579,0.241175,Rabi       ,63492,231030,3.638726139,6352,0.1737,0.7954,0.400307,0.15064879999999994,0.0226951,0.525575,0.7954,0.3639,0.1737,0.2638,6352,0.0682,0.6254,0.241999,0.1159683,0.0134486,0.3307,0.6139,0.20655,0.0682,0.138,6352,0.0688,0.606,0.238486,0.1071153,0.011473700000000002,0.3201,0.5770000000000001,0.20825,0.0688,0.1428,96,287.185,301.03,295.6638632,296.635,308.06,303.4025504,288.86,302.52,295.1786648
268,270,KARAULI,2005,7.5,0.6000000000000001,12.3,0.0,0.0,0.0,621.6,9,6352,0.1072,0.7463,0.3541805,0.138665,0.019228,0.453325,0.7463,0.3162,0.1072,0.2341,Rabi       ,50984,167098,3.277459595,6352,0.1114,0.779,0.3994804,0.1539516,0.0237011,0.52835,0.779,0.36225,0.1114,0.261675,6352,0.0505,0.6241,0.23542710000000006,0.10963230000000003,0.0120192,0.307025,0.5489999999999999,0.2006,0.0505,0.1425,6352,0.0512,0.5859,0.2539873,0.1123909,0.0126317,0.345225,0.5859,0.2201,0.0512,0.154,128,290.77,301.58,296.1609633,294.875,306.35,301.8750646000001,287.78,300.18,295.2661275
269,271,KARAULI,2006,0.0,0.0,0.0,0.0,0.0,0.0,393.5,11,6352,0.1497,0.8085,0.34595840000000005,0.1374751,0.018899400000000004,0.43025,0.7291,0.3063,0.1497,0.2299,Rabi       ,51891,170279,3.28147463,6352,0.1355,0.7986,0.3769996,0.1478994,0.021874200000000003,0.488925,0.7986,0.33825,0.1355,0.2447,6352,0.0637,0.6363,0.2344114,0.1066111,0.0113659,0.2959,0.5227,0.2001,0.0637,0.144675,6352,0.0419,0.632,0.2451624,0.1080425,0.011673200000000002,0.321125,0.5745,0.21425,0.0419,0.15,160,290.855,302.28,297.12755510000005,299.49,310.58,306.3141978999999,292.9,302.84,298.5043388
270,272,KARAULI,2007,0.0,33.2,32.6,0.0,0.0,0.0,545.3000000000002,13,6352,0.1271,0.7927,0.33842140000000004,0.14870870000000005,0.0221143,0.41725,0.701,0.2748,0.1271,0.2273,Rabi       ,53423,163549,3.061396777,6352,0.1514,0.7867,0.3493915,0.1446395,0.0209206,0.442325,0.7632,0.305,0.1514,0.227,6352,0.0697,0.5734,0.2077965,0.106776,0.0114011,0.258875,0.4522,0.15755,0.0697,0.1299,6352,0.0786,0.6202,0.2304154,0.1080167,0.0116676,0.295125,0.5273,0.1937,0.0786,0.139875,192,291.015,303.315,297.7498211,295.425,306.195,301.1419173999999,291.44,301.56,297.9078569
271,273,KARAULI,2008,0.0,0.0,0.0,0.0,0.0,0.0,944.8,15,6352,0.1492,0.7793,0.3307446,0.1472092,0.0216706,0.41035,0.7027,0.2744,0.1492,0.2153,Rabi       ,56952,192121,3.373384605,6352,0.106,0.7954,0.3467375,0.1427382,0.0203742,0.4354,0.743,0.29765,0.106,0.2299,6352,0.0904,0.6365,0.228751,0.11745839999999998,0.0137965,0.28785,0.5139,0.1832,0.0904,0.1369,6352,0.0423,0.6615,0.2237474,0.1054548,0.0111207,0.2848,0.5035,0.18675,0.0423,0.1389,224,288.605,302.085,296.3560789,295.205,307.64,302.714743,293.42,303.34,298.60414039999995
272,274,KARAULI,2009,0.0,0.0,0.0,62.0,33.3,0.0,522.4,17,6352,0.1729,0.7726,0.3679208,0.1267099,0.0160554,0.45845,0.7569,0.33625,0.1729,0.257275,Rabi       ,62737,228085,3.635573904,6352,0.1923,0.8009999999999999,0.4211901,0.1484561,0.0220392,0.5482,0.8009999999999999,0.3932,0.1923,0.2818,6352,0.0601,0.5657,0.2313266,0.0913619,0.008347,0.29625,0.5085,0.2076,0.0601,0.1502,6352,0.0797,0.5768,0.266982,0.1125441,0.0126662,0.361125,0.5768,0.2384,0.0797,0.1624,256,291.315,304.06,297.7979703000001,298.01,308.45,304.3424465,290.8,301.18,295.5668105
273,275,KARAULI,2010,7.4,2.7,0.0,0.0,84.6,0.0,709.1,19,6352,0.1624,0.8183,0.3999056,0.1503094,0.0225929,0.51965,0.8183,0.37095,0.1624,0.263775,Rabi       ,73134,285650,3.905844067,6352,0.1955,0.8237,0.4543589,0.155704,0.0242437,0.5836,0.8237,0.42935,0.1955,0.3141,6352,0.0794,0.6045,0.2443111,0.1105026,0.0122108,0.3291,0.6045,0.21665,0.0794,0.1433,6352,0.0885,0.6314,0.2814612,0.1208965,0.014616,0.3786,0.6314,0.25185,0.0885,0.1706,288,289.93,300.43,295.6180701,296.105,306.78,302.6526307,289.42,297.7,293.0453308000001
274,276,KARAULI,2011,0.0,0.0,0.0,0.0,0.0,0.0,490.2,21,6352,0.194,0.8313,0.473767,0.16891,0.0285306,0.623725,0.8313,0.4574,0.194,0.3126,Rabi       ,86163,365854,4.2460684980000005,6352,0.2056,0.8245,0.4812562,0.1451407,0.0210658,0.609,0.8245,0.4666,0.2056,0.3491,6352,0.1032,0.6611,0.3098075,0.141103,0.0199101,0.429425,0.6611,0.28275,0.1032,0.174175,6352,0.0948,0.7127,0.3011503,0.1188382,0.0141225,0.4018,0.7127,0.27645,0.0948,0.1906,320,289.3,299.105,294.1853903,294.415,305.77,299.7843285,288.98,299.48,294.23232169999994
275,277,KARAULI,2012,5.1,41.8,0.6,0.0,0.0,0.0,780.7,23,6352,0.1471,0.7995,0.3981459000000001,0.1440715,0.0207566,0.509525,0.7995,0.37845,0.1471,0.2608,Rabi       ,75295,296883,3.942931138,6352,0.2008,0.7891,0.4313847,0.1408131,0.0198283,0.5475,0.7891,0.41635,0.2008,0.2976,6352,0.0561,0.6136,0.24667600000000006,0.1086324,0.011801,0.324825,0.5825,0.2238,0.0561,0.1443,6352,0.0897,0.68,0.2793907,0.11738039999999997,0.0137782,0.369325,0.6524,0.25655,0.0897,0.170175,352,290.51,298.615,294.6640009,294.565,305.14,300.718454,289.76,299.96,294.0580104
276,278,KARAULI,2013,9.1,7.7,3.5,10.8,0.2,1.8,829.7,25,6352,0.1783,0.8462,0.4457696,0.1527692,0.0233384,0.57165,0.8462,0.42135,0.1783,0.3046,Rabi       ,78348,306585,3.913118395,6352,0.1835,0.778,0.4406385,0.1320692,0.0174423,0.554525,0.778,0.41785,0.1835,0.3198,6352,0.0754,0.6778,0.2930325,0.1235743,0.015270600000000004,0.390025,0.6778,0.26505,0.0754,0.1794,6352,0.0698,0.6269,0.2803604,0.0999109,0.0099822,0.360425,0.6071,0.2535,0.0698,0.1915,384,289.8,300.42,295.4851116000001,294.75,305.91,299.9421576000001,289.78,301.7,295.268575
277,279,KARAULI,2014,9.8,0.0,68.5,0.0,0.0,0.0,571.2,27,6352,0.1911,0.8388,0.4830469,0.15814160000000002,0.0250088,0.626425,0.8388,0.4797,0.1911,0.326575,Rabi       ,83418,313196,3.75453739,6352,0.2233,0.8347,0.4917463,0.1497201,0.0224161,0.6251,0.8347,0.48415,0.2233,0.348,6352,0.0768,0.6817,0.30596290000000004,0.13518329999999998,0.0182745,0.4243,0.6817,0.2917,0.0768,0.1697,6352,0.071,0.6763,0.3069232,0.1290422,0.0166519,0.417425,0.6763,0.28725,0.071,0.1833,416,288.325,296.675,292.69084439999995,293.355,303.34,298.3983076,290.5,300.2,295.5227015000001
278,280,KARAULI,2015,0.0,0.3,7.7,13.7,8.0,7.7,411.9,29,6352,0.1846,0.8219,0.4408437,0.1669052,0.0278573,0.58335,0.8219,0.4171,0.1846,0.28300000000000003,Rabi       ,85169,308964,3.627657951,6352,0.1785,0.8127,0.4639196,0.16301749999999998,0.0265747,0.60545,0.8127,0.4538,0.1785,0.306375,6352,0.0912,0.6455,0.2772292,0.1285337,0.0165209,0.3819,0.6455,0.25,0.0912,0.1556,6352,0.0729,0.6575,0.30007009999999995,0.1353862,0.018329400000000003,0.41135,0.6575,0.2791,0.0729,0.1692,448,288.09,299.745,294.1297943,295.585,304.94,300.5250953000001,292.46,303.86,298.8846883
279,281,KARAULI,2016,14.5,0.0,0.0,31.8,0.0,0.0,780.0,31,6352,0.1538,0.8287,0.4145871,0.1819117,0.033091900000000014,0.559625,0.8287,0.3624,0.1538,0.2488,Rabi       ,78974,279286,3.5364297110000003,6352,0.1721,0.8295,0.4160232,0.1670083,0.0278918,0.5513,0.8295,0.36975,0.1721,0.2651,6352,0.075,0.6249,0.2538503,0.1317829,0.0173667,0.352725,0.6249,0.2075,0.075,0.1372,6352,0.0924,0.6352,0.26117310000000005,0.12564160000000002,0.0157858,0.354,0.6352,0.2173,0.0924,0.1516,480,292.475,303.19,298.3199041000001,296.115,307.525,302.4021232,292.68,301.28,296.7881171
280,282,KARAULI,2017,0.0,0.0,0.0,0.0,0.0,0.0,322.5,33,6352,0.1767,0.8340000000000001,0.4451882,0.1641421,0.0269426,0.589425,0.8340000000000001,0.44065,0.1767,0.282,Rabi       ,89193,360710,4.044151447,6352,0.0656,0.8206,0.4791802,0.17163699999999998,0.0294593,0.643,0.8206,0.4645,0.0656,0.3078,6352,0.0805,0.6279,0.2817118,0.1248381,0.0155846,0.38785,0.6279,0.26835,0.0805,0.1582,6352,0.0285,0.6898,0.30788340000000003,0.1359656,0.0184866,0.432075,0.6898,0.2804,0.0285,0.174775,512,290.505,300.875,294.9080912,295.54,307.065,301.4415696000001,289.0,302.62,297.8030599
